Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
283,1285,644,33.020680,31.124721,0.025697,0.048330
284,1232,617,31.503629,29.352523,0.025571,0.047573
285,884,443,22.801550,21.553770,0.025794,0.048654
286,1030,515,26.401200,25.212879,0.025632,0.048957
287,1039,520,26.663626,25.167117,0.025663,0.048398
288,1040,520,26.461156,25.175134,0.025443,0.048414
289,656,328,16.728530,15.918653,0.025501,0.048532
290,1220,611,31.214543,29.711872,0.025586,0.048628
291,822,411,21.267580,19.612830,0.025873,0.047720
292,831,416,21.390467,19.858407,0.025741,0.047737
293,993,497,25.526174,23.910996,0.025706,0.048111
294,1413,707,36.656889,34.088082,0.025943,0.048215
295,1367,684,35.218620,33.631896,0.025763,0.049169
296,1017,509,26.146311,24.865008,0.025709,0.048851
297,1139,573,29.214501,27.278356,0.025649,0.047606
298,616,308,15.940092,14.678310,0.025877,0.047657
299,945,473,24.290471,22.791690,0.025704,0.048185
300,1078,540,27.838762,26.043219,0.025824,0.048228
301,914,457,23.506828,22.321334,0.025719,0.048843
302,1147,574,29.313792,27.739618,0.025557,0.048327
303,1161,581,29.916120,27.751750,0.025768,0.047765
304,1149,575,29.563011,27.852321,0.025729,0.048439
305,1032,516,26.339662,25.018245,0.025523,0.048485
306,602,301,15.456939,14.248627,0.025676,0.047338
307,929,466,23.692293,21.985578,0.025503,0.047179
308,701,351,17.972759,16.627060,0.025639,0.047371
309,718,359,18.639253,17.141925,0.025960,0.047749
310,1062,532,27.338498,25.791879,0.025742,0.048481
311,1154,578,29.641100,28.404744,0.025686,0.049143
312,912,456,23.639053,21.376080,0.025920,0.046877
313,1062,531,27.338436,26.148566,0.025742,0.049244
314,698,349,18.229745,16.913968,0.026117,0.048464
315,1191,596,30.643657,29.500514,0.025729,0.049498
316,974,488,25.445167,24.062862,0.026124,0.049309
317,872,437,22.863044,20.790210,0.026219,0.047575
318,777,389,19.920988,18.480011,0.025638,0.047506
319,781,391,20.331327,18.696823,0.026032,0.047818
320,1106,554,28.568495,27.005220,0.025830,0.048746
321,1090,545,27.743412,26.421722,0.025453,0.048480
322,1077,539,27.850808,26.342788,0.025860,0.048873
323,732,367,18.869919,17.717492,0.025779,0.048277
324,1010,506,25.985432,23.902710,0.025728,0.047239
325,1212,608,31.295436,29.225014,0.025821,0.048067
326,1280,640,32.878502,30.978622,0.025686,0.048404
327,1083,543,27.996374,26.073738,0.025851,0.048018
328,1030,516,26.521808,24.832781,0.025749,0.048126
329,1142,571,29.356072,27.162587,0.025706,0.047570
330,685,343,17.617251,15.981588,0.025719,0.046594
331,876,438,22.468790,21.224269,0.025649,0.048457
332,645,323,16.538636,15.431336,0.025641,0.047775
333,1129,565,28.946765,27.044050,0.025639,0.047866
334,896,448,22.929622,21.162474,0.025591,0.047238
335,840,420,21.645481,20.668304,0.025768,0.049210
336,1069,536,27.501011,25.662820,0.025726,0.047878
337,952,477,24.667326,22.838093,0.025911,0.047879
338,899,450,23.350535,21.971002,0.025974,0.048824
339,1124,563,28.972213,27.244696,0.025776,0.048392
340,960,482,24.866445,22.947167,0.025903,0.047608
341,1165,583,30.138341,28.178891,0.025870,0.048334
342,1088,546,28.192813,26.501223,0.025913,0.048537
343,1042,522,27.061713,25.020891,0.025971,0.047933
344,948,474,26.304449,22.913406,0.027747,0.048341
345,1241,622,32.029600,30.198276,0.025810,0.048550
346,653,327,16.952307,15.503988,0.025961,0.047413
347,887,444,22.890472,21.226223,0.025807,0.047807
348,1182,593,30.583185,29.010484,0.025874,0.048922
349,1250,626,32.279503,29.975724,0.025824,0.047885
350,1324,663,34.289202,32.045928,0.025898,0.048335
351,649,325,16.751676,15.984277,0.025812,0.049182
352,758,379,19.592472,18.016089,0.025848,0.047536
353,1084,542,27.986417,26.420651,0.025818,0.048747
354,1135,568,29.162873,27.193197,0.025694,0.047875
355,847,424,21.921158,20.931404,0.025881,0.049367
356,1087,544,28.065207,26.814554,0.025819,0.049291
357,1078,540,27.747805,26.612747,0.025740,0.049283
358,1158,580,30.189713,28.613929,0.026071,0.049334
359,1245,623,32.000264,30.319703,0.025703,0.048667
360,1285,644,33.342499,31.684917,0.025947,0.049200
361,962,482,24.882843,23.291201,0.025866,0.048322
362,1049,525,27.424015,25.955077,0.026143,0.049438
363,1013,507,26.022975,24.596150,0.025689,0.048513
364,934,467,24.294963,22.858896,0.026012,0.048948
365,1152,577,29.663066,28.345414,0.025749,0.049126
366,928,464,24.094430,22.577509,0.025964,0.048658
367,1360,681,36.647302,34.207292,0.026947,0.050231
368,1167,585,31.013592,28.844093,0.026575,0.049306
369,939,470,24.401862,22.663381,0.025987,0.048220
370,1016,509,26.383496,24.348313,0.025968,0.047836
371,611,306,15.802130,15.052930,0.025863,0.049193
372,929,465,24.260430,22.897590,0.026115,0.049242
373,937,469,24.402629,23.002360,0.026043,0.049046
374,1150,575,29.921985,28.246821,0.026019,0.049125
375,1082,541,28.171571,26.137526,0.026037,0.048313
376,938,469,24.220245,22.737118,0.025821,0.048480
377,790,395,20.460352,19.081220,0.025899,0.048307
378,907,454,23.561875,22.428754,0.025978,0.049403
379,1380,692,35.913407,34.272671,0.026024,0.049527
380,772,386,20.036779,18.622406,0.025954,0.048245
381,1050,526,27.360449,25.726673,0.026058,0.048910
382,1084,542,28.292265,26.793182,0.026100,0.049434
383,1284,643,33.357187,31.978361,0.025979,0.049733
384,1098,549,28.888087,27.793935,0.026310,0.050626
385,813,407,21.249502,19.394246,0.026137,0.047652
386,1002,502,27.321948,25.546676,0.027267,0.050890
387,1500,751,38.926511,39.310773,0.025951,0.052345
388,799,400,20.727816,19.408475,0.025942,0.048521
389,1195,598,32.219826,30.722192,0.026962,0.051375
390,717,359,18.612551,17.427831,0.025959,0.048545
391,802,402,20.807121,19.987691,0.025944,0.049721
392,1088,545,28.221703,26.929265,0.025939,0.049411
393,1056,528,35.202262,34.011922,0.033335,0.064417
394,865,433,22.869863,21.103929,0.026439,0.048739
395,864,432,22.997794,21.349819,0.026618,0.049421
396,1174,588,362.508896,29.608250,0.308781,0.050354
397,1139,570,29.960657,28.596159,0.026304,0.050169
398,1136,568,29.920580,28.016140,0.026339,0.049324
399,748,374,19.777451,18.328803,0.026440,0.049007
400,1093,548,28.589527,26.674253,0.026157,0.048676
401,917,459,24.056502,23.015344,0.026234,0.050142
402,853,427,22.456638,20.791392,0.026327,0.048692
403,1266,634,33.225670,31.163495,0.026245,0.049154
404,1020,510,26.845259,25.180186,0.026319,0.049373
405,976,489,25.749889,24.090716,0.026383,0.049265
406,660,330,17.333179,16.283121,0.026262,0.049343
407,957,479,25.177070,23.625775,0.026308,0.049323
408,911,456,23.962774,22.414924,0.026304,0.049156
409,1186,594,30.998525,29.372342,0.026137,0.049448
410,846,423,22.249250,21.151243,0.026299,0.050003
411,920,460,24.208364,22.521057,0.026313,0.048959
412,722,362,19.017602,18.303526,0.026340,0.050562
413,789,395,20.720790,19.722659,0.026262,0.049931
414,1061,531,27.875229,26.389717,0.026273,0.049698
415,1227,614,32.193591,30.897218,0.026238,0.050321
416,1150,575,30.325386,28.353229,0.026370,0.049310
417,829,416,21.750877,20.611037,0.026237,0.049546
418,723,362,19.097861,18.021854,0.026415,0.049784
419,1271,638,33.311119,31.982404,0.026209,0.050129
420,1456,729,37.874837,37.213378,0.026013,0.051047
421,873,438,22.926485,21.739743,0.026262,0.049634
422,664,332,17.409046,16.563856,0.026218,0.049891
423,1048,524,27.489253,26.726830,0.026230,0.051005
